task,model,learning_rate,bucket,accuracy,arch,layers,heads,d_model,dropout,mlp_size,kernel,pe,ln,train_steps_k,layer_order
bin_majority_interleave,hybsas41l1h4d0dr2mlppenolnstp30k0.001lr,0.001,100-149,0.7855,hyb,1,1,4,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas41l1h4d0dr1mlppenolnstp30k0.0001lr,0.0001,100-149,0.5575,hyb,1,1,4,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas41l1h4d0dr2mlppenolnstp30k0.0001lr,0.0001,100-149,0.284,hyb,1,1,4,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas41l1h4d0.1dr1mlppenolnstp30k0.001lr,0.001,100-149,0.1305,hyb,1,1,4,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas41l1h4d0.1dr2mlppenolnstp30k0.001lr,0.001,100-149,0.7585,hyb,1,1,4,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas41l1h4d0.1dr1mlppenolnstp30k0.0001lr,0.0001,100-149,0.12,hyb,1,1,4,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas41l1h4d0.1dr2mlppenolnstp30k0.0001lr,0.0001,100-149,0.1355,hyb,1,1,4,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas41l1h16d0dr1mlppenolnstp30k0.001lr,0.001,100-149,0.819,hyb,1,1,16,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas41l1h16d0dr2mlppenolnstp30k0.001lr,0.001,100-149,0.134,hyb,1,1,16,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas41l1h16d0dr1mlppenolnstp30k0.0001lr,0.0001,100-149,0.084,hyb,1,1,16,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas41l1h16d0dr2mlppenolnstp30k0.0001lr,0.0001,100-149,0.099,hyb,1,1,16,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas41l1h16d0.1dr1mlppenolnstp30k0.001lr,0.001,100-149,0.993,hyb,1,1,16,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas41l1h16d0.1dr2mlppenolnstp30k0.001lr,0.001,100-149,0.841,hyb,1,1,16,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas41l1h16d0.1dr1mlppenolnstp30k0.0001lr,0.0001,100-149,0.53,hyb,1,1,16,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas41l1h16d0.1dr2mlppenolnstp30k0.0001lr,0.0001,100-149,0.44,hyb,1,1,16,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas41l2h4d0dr1mlppenolnstp30k0.001lr,0.001,100-149,0.119,hyb,1,2,4,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas41l2h4d0dr2mlppenolnstp30k0.001lr,0.001,100-149,0.794,hyb,1,2,4,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas41l2h4d0dr1mlppenolnstp30k0.0001lr,0.0001,100-149,0.594,hyb,1,2,4,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas41l2h4d0dr2mlppenolnstp30k0.0001lr,0.0001,100-149,0.2945,hyb,1,2,4,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas41l2h4d0.1dr1mlppenolnstp30k0.001lr,0.001,100-149,0.1305,hyb,1,2,4,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas41l2h4d0.1dr2mlppenolnstp30k0.001lr,0.001,100-149,0.912,hyb,1,2,4,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas41l2h4d0.1dr1mlppenolnstp30k0.0001lr,0.0001,100-149,0.0415,hyb,1,2,4,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas41l2h4d0.1dr2mlppenolnstp30k0.0001lr,0.0001,100-149,0.0165,hyb,1,2,4,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas41l2h16d0dr1mlppenolnstp30k0.001lr,0.001,100-149,0.8115,hyb,1,2,16,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas41l2h16d0dr2mlppenolnstp30k0.001lr,0.001,100-149,0.264,hyb,1,2,16,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas41l2h16d0dr1mlppenolnstp30k0.0001lr,0.0001,100-149,0.071,hyb,1,2,16,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas41l2h16d0dr2mlppenolnstp30k0.0001lr,0.0001,100-149,0.1465,hyb,1,2,16,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas41l2h16d0.1dr1mlppenolnstp30k0.001lr,0.001,100-149,1.0,hyb,1,2,16,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas41l2h16d0.1dr2mlppenolnstp30k0.001lr,0.001,100-149,0.877,hyb,1,2,16,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas41l2h16d0.1dr1mlppenolnstp30k0.0001lr,0.0001,100-149,0.739,hyb,1,2,16,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas41l2h16d0.1dr2mlppenolnstp30k0.0001lr,0.0001,100-149,0.731,hyb,1,2,16,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas41l4h4d0dr1mlppenolnstp30k0.001lr,0.001,100-149,0.049,hyb,1,4,4,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas41l4h4d0dr2mlppenolnstp30k0.001lr,0.001,100-149,0.807,hyb,1,4,4,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas41l4h4d0dr1mlppenolnstp30k0.0001lr,0.0001,100-149,0.5735,hyb,1,4,4,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas41l4h4d0dr2mlppenolnstp30k0.0001lr,0.0001,100-149,0.2485,hyb,1,4,4,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas41l4h4d0.1dr1mlppenolnstp30k0.001lr,0.001,100-149,0.1305,hyb,1,4,4,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas41l4h4d0.1dr2mlppenolnstp30k0.001lr,0.001,100-149,0.1305,hyb,1,4,4,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas41l4h4d0.1dr1mlppenolnstp30k0.0001lr,0.0001,100-149,0.1935,hyb,1,4,4,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas41l4h4d0.1dr2mlppenolnstp30k0.0001lr,0.0001,100-149,0.0815,hyb,1,4,4,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas41l4h16d0dr1mlppenolnstp30k0.001lr,0.001,100-149,0.599,hyb,1,4,16,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas41l4h16d0dr2mlppenolnstp30k0.001lr,0.001,100-149,0.1565,hyb,1,4,16,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas41l4h16d0dr1mlppenolnstp30k0.0001lr,0.0001,100-149,0.056,hyb,1,4,16,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas41l4h16d0dr2mlppenolnstp30k0.0001lr,0.0001,100-149,0.117,hyb,1,4,16,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas41l4h16d0.1dr1mlppenolnstp30k0.001lr,0.001,100-149,1.0,hyb,1,4,16,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas41l4h16d0.1dr2mlppenolnstp30k0.001lr,0.001,100-149,0.891,hyb,1,4,16,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas41l4h16d0.1dr1mlppenolnstp30k0.0001lr,0.0001,100-149,0.636,hyb,1,4,16,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas41l4h16d0.1dr2mlppenolnstp30k0.0001lr,0.0001,100-149,0.568,hyb,1,4,16,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l1h4d0dr1mlppenolnstp30k0.001lr,0.001,100-149,0.767,hyb,2,1,4,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l1h4d0dr2mlppenolnstp30k0.001lr,0.001,100-149,0.7765,hyb,2,1,4,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l1h4d0dr1mlppenolnstp30k0.0001lr,0.0001,100-149,0.4105,hyb,2,1,4,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l1h4d0dr2mlppenolnstp30k0.0001lr,0.0001,100-149,0.245,hyb,2,1,4,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l1h4d0.1dr1mlppenolnstp30k0.001lr,0.001,100-149,0.77,hyb,2,1,4,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l1h4d0.1dr2mlppenolnstp30k0.001lr,0.001,100-149,0.8875,hyb,2,1,4,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l1h4d0.1dr1mlppenolnstp30k0.0001lr,0.0001,100-149,0.354,hyb,2,1,4,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l1h4d0.1dr2mlppenolnstp30k0.0001lr,0.0001,100-149,0.21,hyb,2,1,4,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l1h16d0dr1mlppenolnstp30k0.001lr,0.001,100-149,0.9765,hyb,2,1,16,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l1h16d0dr2mlppenolnstp30k0.001lr,0.001,100-149,0.75,hyb,2,1,16,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l1h16d0dr1mlppenolnstp30k0.0001lr,0.0001,100-149,0.7045,hyb,2,1,16,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l1h16d0dr2mlppenolnstp30k0.0001lr,0.0001,100-149,0.639,hyb,2,1,16,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l1h16d0.1dr1mlppenolnstp30k0.001lr,0.001,100-149,0.8305,hyb,2,1,16,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l1h16d0.1dr2mlppenolnstp30k0.001lr,0.001,0-49,1.0,hyb,2,1,16,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l1h16d0.1dr2mlppenolnstp30k0.001lr,0.001,50-99,0.902,hyb,2,1,16,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l1h16d0.1dr2mlppenolnstp30k0.001lr,0.001,100-149,0.8205,hyb,2,1,16,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l1h16d0.1dr1mlppenolnstp30k0.0001lr,0.0001,0-49,0.975,hyb,2,1,16,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l1h16d0.1dr1mlppenolnstp30k0.0001lr,0.0001,50-99,0.897,hyb,2,1,16,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l1h16d0.1dr1mlppenolnstp30k0.0001lr,0.0001,100-149,0.8145,hyb,2,1,16,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l1h16d0.1dr2mlppenolnstp30k0.0001lr,0.0001,0-49,0.9765,hyb,2,1,16,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l1h16d0.1dr2mlppenolnstp30k0.0001lr,0.0001,50-99,0.827,hyb,2,1,16,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l1h16d0.1dr2mlppenolnstp30k0.0001lr,0.0001,100-149,0.6855,hyb,2,1,16,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h4d0dr1mlppenolnstp30k0.001lr,0.001,0-49,1.0,hyb,2,2,4,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h4d0dr1mlppenolnstp30k0.001lr,0.001,50-99,0.6185,hyb,2,2,4,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h4d0dr1mlppenolnstp30k0.001lr,0.001,100-149,0.0935,hyb,2,2,4,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h4d0dr2mlppenolnstp30k0.001lr,0.001,0-49,1.0,hyb,2,2,4,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h4d0dr2mlppenolnstp30k0.001lr,0.001,50-99,0.9415,hyb,2,2,4,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h4d0dr2mlppenolnstp30k0.001lr,0.001,100-149,0.809,hyb,2,2,4,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h4d0dr1mlppenolnstp30k0.0001lr,0.0001,0-49,0.888,hyb,2,2,4,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h4d0dr1mlppenolnstp30k0.0001lr,0.0001,50-99,0.265,hyb,2,2,4,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h4d0dr1mlppenolnstp30k0.0001lr,0.0001,100-149,0.3335,hyb,2,2,4,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h4d0dr2mlppenolnstp30k0.0001lr,0.0001,0-49,0.936,hyb,2,2,4,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h4d0dr2mlppenolnstp30k0.0001lr,0.0001,50-99,0.677,hyb,2,2,4,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h4d0dr2mlppenolnstp30k0.0001lr,0.0001,100-149,0.362,hyb,2,2,4,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h4d0.1dr1mlppenolnstp30k0.001lr,0.001,0-49,0.9965,hyb,2,2,4,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h4d0.1dr1mlppenolnstp30k0.001lr,0.001,50-99,0.8795,hyb,2,2,4,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h4d0.1dr1mlppenolnstp30k0.001lr,0.001,100-149,0.736,hyb,2,2,4,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h4d0.1dr2mlppenolnstp30k0.001lr,0.001,0-49,0.996,hyb,2,2,4,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h4d0.1dr2mlppenolnstp30k0.001lr,0.001,50-99,0.944,hyb,2,2,4,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h4d0.1dr2mlppenolnstp30k0.001lr,0.001,100-149,0.805,hyb,2,2,4,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h4d0.1dr1mlppenolnstp30k0.0001lr,0.0001,0-49,0.4085,hyb,2,2,4,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h4d0.1dr1mlppenolnstp30k0.0001lr,0.0001,50-99,0.304,hyb,2,2,4,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h4d0.1dr1mlppenolnstp30k0.0001lr,0.0001,100-149,0.2245,hyb,2,2,4,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h4d0.1dr2mlppenolnstp30k0.0001lr,0.0001,0-49,0.141,hyb,2,2,4,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h4d0.1dr2mlppenolnstp30k0.0001lr,0.0001,50-99,0.087,hyb,2,2,4,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h4d0.1dr2mlppenolnstp30k0.0001lr,0.0001,100-149,0.056,hyb,2,2,4,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h16d0dr1mlppenolnstp30k0.001lr,0.001,0-49,1.0,hyb,2,2,16,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h16d0dr1mlppenolnstp30k0.001lr,0.001,50-99,0.895,hyb,2,2,16,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h16d0dr1mlppenolnstp30k0.001lr,0.001,100-149,0.7915,hyb,2,2,16,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h16d0dr2mlppenolnstp30k0.001lr,0.001,0-49,1.0,hyb,2,2,16,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h16d0dr2mlppenolnstp30k0.001lr,0.001,50-99,0.9305,hyb,2,2,16,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h16d0dr2mlppenolnstp30k0.001lr,0.001,100-149,0.8485,hyb,2,2,16,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h16d0dr1mlppenolnstp30k0.0001lr,0.0001,0-49,0.9975,hyb,2,2,16,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h16d0dr1mlppenolnstp30k0.0001lr,0.0001,50-99,0.6655,hyb,2,2,16,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h16d0dr1mlppenolnstp30k0.0001lr,0.0001,100-149,0.779,hyb,2,2,16,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h16d0dr2mlppenolnstp30k0.0001lr,0.0001,0-49,0.998,hyb,2,2,16,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h16d0dr2mlppenolnstp30k0.0001lr,0.0001,50-99,0.846,hyb,2,2,16,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h16d0dr2mlppenolnstp30k0.0001lr,0.0001,100-149,0.8045,hyb,2,2,16,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h16d0.1dr1mlppenolnstp30k0.001lr,0.001,0-49,1.0,hyb,2,2,16,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h16d0.1dr1mlppenolnstp30k0.001lr,0.001,50-99,0.9485,hyb,2,2,16,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h16d0.1dr1mlppenolnstp30k0.001lr,0.001,100-149,0.882,hyb,2,2,16,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h16d0.1dr2mlppenolnstp30k0.001lr,0.001,0-49,1.0,hyb,2,2,16,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h16d0.1dr2mlppenolnstp30k0.001lr,0.001,50-99,0.964,hyb,2,2,16,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h16d0.1dr2mlppenolnstp30k0.001lr,0.001,100-149,0.8915,hyb,2,2,16,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h16d0.1dr1mlppenolnstp30k0.0001lr,0.0001,0-49,0.9735,hyb,2,2,16,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h16d0.1dr1mlppenolnstp30k0.0001lr,0.0001,50-99,0.888,hyb,2,2,16,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h16d0.1dr1mlppenolnstp30k0.0001lr,0.0001,100-149,0.7305,hyb,2,2,16,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h16d0.1dr2mlppenolnstp30k0.0001lr,0.0001,0-49,0.9725,hyb,2,2,16,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h16d0.1dr2mlppenolnstp30k0.0001lr,0.0001,50-99,0.861,hyb,2,2,16,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l2h16d0.1dr2mlppenolnstp30k0.0001lr,0.0001,100-149,0.7625,hyb,2,2,16,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h4d0dr1mlppenolnstp30k0.001lr,0.001,0-49,1.0,hyb,2,4,4,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h4d0dr1mlppenolnstp30k0.001lr,0.001,50-99,0.7495,hyb,2,4,4,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h4d0dr1mlppenolnstp30k0.001lr,0.001,100-149,0.733,hyb,2,4,4,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h4d0dr2mlppenolnstp30k0.001lr,0.001,0-49,1.0,hyb,2,4,4,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h4d0dr2mlppenolnstp30k0.001lr,0.001,50-99,0.926,hyb,2,4,4,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h4d0dr2mlppenolnstp30k0.001lr,0.001,100-149,0.774,hyb,2,4,4,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h4d0dr1mlppenolnstp30k0.0001lr,0.0001,0-49,0.8865,hyb,2,4,4,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h4d0dr1mlppenolnstp30k0.0001lr,0.0001,50-99,0.299,hyb,2,4,4,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h4d0dr1mlppenolnstp30k0.0001lr,0.0001,100-149,0.362,hyb,2,4,4,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h4d0dr2mlppenolnstp30k0.0001lr,0.0001,0-49,0.929,hyb,2,4,4,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h4d0dr2mlppenolnstp30k0.0001lr,0.0001,50-99,0.6625,hyb,2,4,4,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h4d0dr2mlppenolnstp30k0.0001lr,0.0001,100-149,0.3705,hyb,2,4,4,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h4d0.1dr1mlppenolnstp30k0.001lr,0.001,0-49,0.9985,hyb,2,4,4,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h4d0.1dr1mlppenolnstp30k0.001lr,0.001,50-99,0.879,hyb,2,4,4,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h4d0.1dr1mlppenolnstp30k0.001lr,0.001,100-149,0.742,hyb,2,4,4,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h4d0.1dr2mlppenolnstp30k0.001lr,0.001,0-49,1.0,hyb,2,4,4,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h4d0.1dr2mlppenolnstp30k0.001lr,0.001,50-99,0.938,hyb,2,4,4,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h4d0.1dr2mlppenolnstp30k0.001lr,0.001,100-149,0.7665,hyb,2,4,4,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h4d0.1dr1mlppenolnstp30k0.0001lr,0.0001,0-49,0.4405,hyb,2,4,4,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h4d0.1dr1mlppenolnstp30k0.0001lr,0.0001,50-99,0.4635,hyb,2,4,4,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h4d0.1dr1mlppenolnstp30k0.0001lr,0.0001,100-149,0.399,hyb,2,4,4,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h4d0.1dr2mlppenolnstp30k0.0001lr,0.0001,0-49,0.1475,hyb,2,4,4,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h4d0.1dr2mlppenolnstp30k0.0001lr,0.0001,50-99,0.0725,hyb,2,4,4,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h4d0.1dr2mlppenolnstp30k0.0001lr,0.0001,100-149,0.0865,hyb,2,4,4,0.1,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h16d0dr1mlppenolnstp30k0.001lr,0.001,0-49,1.0,hyb,2,4,16,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h16d0dr1mlppenolnstp30k0.001lr,0.001,50-99,0.946,hyb,2,4,16,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h16d0dr1mlppenolnstp30k0.001lr,0.001,100-149,0.9115,hyb,2,4,16,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h16d0dr2mlppenolnstp30k0.001lr,0.001,0-49,1.0,hyb,2,4,16,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h16d0dr2mlppenolnstp30k0.001lr,0.001,50-99,0.921,hyb,2,4,16,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h16d0dr2mlppenolnstp30k0.001lr,0.001,100-149,0.8255,hyb,2,4,16,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h16d0dr1mlppenolnstp30k0.0001lr,0.0001,0-49,0.9975,hyb,2,4,16,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h16d0dr1mlppenolnstp30k0.0001lr,0.0001,50-99,0.561,hyb,2,4,16,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h16d0dr1mlppenolnstp30k0.0001lr,0.0001,100-149,0.737,hyb,2,4,16,0,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h16d0dr2mlppenolnstp30k0.0001lr,0.0001,0-49,0.9925,hyb,2,4,16,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h16d0dr2mlppenolnstp30k0.0001lr,0.0001,50-99,0.8615,hyb,2,4,16,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h16d0dr2mlppenolnstp30k0.0001lr,0.0001,100-149,0.767,hyb,2,4,16,0,2,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h16d0.1dr1mlppenolnstp30k0.001lr,0.001,0-49,1.0,hyb,2,4,16,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h16d0.1dr1mlppenolnstp30k0.001lr,0.001,50-99,0.9475,hyb,2,4,16,0.1,1,s4,True,False,30,sa
bin_majority_interleave,hybsas42l4h16d0.1dr1mlppenolnstp30k0.001lr,0.001,100-149,0.8565,hyb,2,4,16,0.1,1,s4,True,False,30,sa
bin_majority_interleave,lm0.0reg2l2h64d1mlppelnstp30k0.001lr,0.001,25-49,0.971,lm,2,2,64,-,1,-,True,True,30,-
bin_majority_interleave,lm0.0reg2l2h64d1mlppelnstp30k0.001lr,0.001,75-99,0.5055,lm,2,2,64,-,1,-,True,True,30,-
bin_majority_interleave,lm0.0reg2l2h64d1mlppelnstp30k0.001lr,0.001,125-149,0.2835,lm,2,2,64,-,1,-,True,True,30,-
bin_majority_interleave,lm0.0reg2l2h64d1mlppelnstp30k0.0001lr,0.0001,25-49,0.385,lm,2,2,64,-,1,-,True,True,30,-
bin_majority_interleave,lm0.0reg2l2h64d1mlppelnstp30k0.0001lr,0.0001,75-99,0.0,lm,2,2,64,-,1,-,True,True,30,-
bin_majority_interleave,lm0.0reg2l2h64d1mlppelnstp30k0.0001lr,0.0001,125-149,0.0,lm,2,2,64,-,1,-,True,True,30,-
bin_majority_interleave,lm0.0reg2l2h64d2mlppelnstp30k0.001lr,0.001,25-49,0.162,lm,2,2,64,-,2,-,True,True,30,-
bin_majority_interleave,lm0.0reg2l2h64d2mlppelnstp30k0.001lr,0.001,75-99,0.0,lm,2,2,64,-,2,-,True,True,30,-
bin_majority_interleave,lm0.0reg2l2h64d2mlppelnstp30k0.001lr,0.001,125-149,0.0,lm,2,2,64,-,2,-,True,True,30,-
bin_majority_interleave,lm0.0reg2l2h64d2mlppelnstp30k0.0001lr,0.0001,25-49,0.494,lm,2,2,64,-,2,-,True,True,30,-
bin_majority_interleave,lm0.0reg2l2h64d2mlppelnstp30k0.0001lr,0.0001,75-99,0.007,lm,2,2,64,-,2,-,True,True,30,-
bin_majority_interleave,lm0.0reg2l2h64d2mlppelnstp30k0.0001lr,0.0001,125-149,0.0,lm,2,2,64,-,2,-,True,True,30,-
bin_majority_interleave,lm0.0reg2l2h256d1mlppelnstp30k0.001lr,0.001,25-49,0.985,lm,2,2,256,-,1,-,True,True,30,-
bin_majority_interleave,lm0.0reg2l2h256d1mlppelnstp30k0.001lr,0.001,75-99,0.869,lm,2,2,256,-,1,-,True,True,30,-
bin_majority_interleave,lm0.0reg2l2h256d1mlppelnstp30k0.001lr,0.001,125-149,0.74,lm,2,2,256,-,1,-,True,True,30,-
bin_majority_interleave,lm0.0reg2l2h256d1mlppelnstp30k0.0001lr,0.0001,25-49,0.9675,lm,2,2,256,-,1,-,True,True,30,-
